2017.11.20,2017,11,20,1,1,,,31,10645,18,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409
2017.11.20,2017,11,20,2,2,,,36,9605,17,/en/players/roger-federer/f324/overview,roger-federer,f324
2017.11.20,2017,11,20,3,3,3,up,26,5150,23,/en/players/grigor-dimitrov/d875/overview,grigor-dimitrov,d875
2017.11.20,2017,11,20,4,4,1,down,20,4610,25,/en/players/alexander-zverev/z355/overview,alexander-zverev,z355
2017.11.20,2017,11,20,5,5,1,down,24,4015,27,/en/players/dominic-thiem/tb69/overview,dominic-thiem,tb69
2017.11.20,2017,11,20,6,6,1,down,29,3805,22,/en/players/marin-cilic/c977/overview,marin-cilic,c977
2017.11.20,2017,11,20,7,7,1,up,26,3775,26,/en/players/david-goffin/gb88/overview,david-goffin,gb88
2017.11.20,2017,11,20,8,8,1,up,25,3165,22,/en/players/jack-sock/sm25/overview,jack-sock,sm25
2017.11.20,2017,11,20,9,9,2,down,32,3150,15,/en/players/stan-wawrinka/w367/overview,stan-wawrinka,w367
2017.11.20,2017,11,20,10,10,,,26,2615,25,/en/players/pablo-carreno-busta/cd85/overview,pablo-carreno-busta,cd85
2017.11.20,2017,11,20,11,11,,,29,2595,19,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683
2017.11.20,2017,11,20,12,12,,,30,2585,16,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643
2017.11.20,2017,11,20,13,13,,,30,2535,23,/en/players/sam-querrey/q927/overview,sam-querrey,q927
2017.11.20,2017,11,20,14,14,,,31,2480,22,/en/players/kevin-anderson/a678/overview,kevin-anderson,a678
2017.11.20,2017,11,20,15,15,,,32,2320,20,/en/players/jo-wilfried-tsonga/t786/overview,jo-wilfried-tsonga,t786
2017.11.20,2017,11,20,16,16,,,30,2290,16,/en/players/andy-murray/mc10/overview,andy-murray,mc10
2017.11.20,2017,11,20,17,17,,,32,2265,24,/en/players/john-isner/i186/overview,john-isner,i186
2017.11.20,2017,11,20,18,18,,,23,2235,24,/en/players/lucas-pouille/pf39/overview,lucas-pouille,pf39
2017.11.20,2017,11,20,19,19,,,32,2095,19,/en/players/tomas-berdych/ba47/overview,tomas-berdych,ba47
2017.11.20,2017,11,20,20,20,,,29,2015,24,/en/players/roberto-bautista-agut/bd06/overview,roberto-bautista-agut,bd06
2017.11.20,2017,11,20,21,21,,,22,2010,19,/en/players/nick-kyrgios/ke17/overview,nick-kyrgios,ke17
2017.11.20,2017,11,20,22,22,,,27,1885,19,/en/players/kei-nishikori/n552/overview,kei-nishikori,n552
2017.11.20,2017,11,20,23,23,,,29,1845,30,/en/players/albert-ramos-vinolas/r772/overview,albert-ramos-vinolas,r772
2017.11.20,2017,11,20,24,24,,,26,1795,20,/en/players/milos-raonic/r975/overview,milos-raonic,r975
